,username,content_id,rating
3674,tmdb23156637,399057.0,7.0
3675,5rJoud,399057.0,3.0
3676,Ruuz,399131.0,4.0
3677,Ruuz,399170.0,6.0
3678,Rangan,399173.0,6.0
3679,Ruuz,399173.0,5.0
3680,tmdb15214618,399173.0,3.0
3681,Rangan,399173.0,6.0
3682,Ruuz,399173.0,5.0
3683,tmdb15214618,399173.0,3.0
3684,Rangan,399173.0,6.0
3685,Ruuz,399173.0,5.0
3686,tmdb15214618,399173.0,3.0
3687,Rangan,399173.0,6.0
3688,Ruuz,399173.0,5.0
3689,tmdb15214618,399173.0,3.0
3690,Ruuz,399174.0,5.0
3691,Ruuz,399361.0,5.0
3692,narrator56,399440.0,8.0
3693,maketheSWITCH,400090.0,6.0
3694,Bertaut,400090.0,8.0
3695,msbreviews,400090.0,8.0
3696,Movie Queen41,400106.0,4.0
3697,fung0,400106.0,7.0
3698,Ruuz,400106.0,7.0
3699,BadChristian,400106.0,1.0
3700,johnmills,400155.0,10.0
3701,Dark Jedi,400650.0,8.0
3702,narrator56,400650.0,8.0
3703,Dark Jedi,400650.0,8.0
3704,narrator56,400650.0,8.0
3705,Dark Jedi,400650.0,8.0
3706,narrator56,400650.0,8.0
3707,Dark Jedi,400650.0,8.0
3708,narrator56,400650.0,8.0
3709,Frank Ochieng,400710.0,7.0
3710,Ruuz,400710.0,4.0
3711,John Chard,400710.0,6.0
3712,Rangan,401104.0,6.0
3713,j0ng,401246.0,8.0
3714,Ruuz,401371.0,6.0
3715,Ruuz,401478.0,5.0
3716,Ruuz,401561.0,5.0
3717,40w2000,401561.0,5.0
3718,larz9,401561.0,1.0
3719,YouShouldKnow,401898.0,5.0
3720,okankaya,401898.0,8.0
3721,Rangan,402298.0,7.0
3722,Mex5150,402897.0,7.0
3723,Ruuz,402897.0,6.0
3724,in_the_crease,403119.0,4.0
3725,Ruuz,403119.0,4.0
3726,Rangan,403119.0,6.0
3727,nairtejas,403119.0,6.0
3728,Rangan,403605.0,5.0
3729,Ruuz,403605.0,6.0
3730,Ruuz,404368.0,5.0
3731,r96sk,404368.0,8.0
3732,Kamurai,404368.0,8.0
3733,Ruuz,405774.0,7.0
3734,Wuchak,405774.0,5.0
3735,Kamurai,405774.0,6.0
3736,Vishnu_Dileep,405775.0,7.0
3737,Ruuz,405775.0,6.0
3738,Rangan,405775.0,1.0
3739,Ruuz,406990.0,6.0
3740,EmkEyen,406990.0,5.0
3741,wogsurfer,406990.0,8.0
3742,Ruuz,407436.0,4.0
3743,Kamurai,407436.0,6.0
3744,ltexasn,407439.0,6.0
3745,Ruuz,407440.0,3.0
3746,Ruuz,407440.0,3.0
3747,Ruuz,407440.0,3.0
3748,Ruuz,407440.0,3.0
3749,Ruuz,407451.0,3.0
3750,r96sk,407451.0,8.0
3751,Ruuz,407451.0,3.0
3752,r96sk,407451.0,8.0
3753,Ruuz,407451.0,3.0
3754,r96sk,407451.0,8.0
3755,Ruuz,407451.0,3.0
3756,r96sk,407451.0,8.0
3757,Ruuz,410554.0,3.0
3758,r96sk,410554.0,7.0
3759,Rangan,410718.0,9.0
3760,Rangan,410718.0,9.0
3761,Rangan,410718.0,9.0
3762,Rangan,410718.0,9.0
3763,portnoyz,411144.0,4.0
3764,Ruuz,411144.0,5.0
3765,maketheSWITCH,411728.0,4.0
3766,mitohobe,411728.0,8.0
3767,Ruuz,411741.0,7.0
3768,Rangan,411741.0,6.0
3769,Ruuz,411873.0,7.0
3770,Rangan,411873.0,7.0
3771,Ruuz,411873.0,7.0
3772,Rangan,411873.0,7.0
3773,Ruuz,411873.0,7.0
3774,Rangan,411873.0,7.0
3775,Ruuz,411873.0,7.0
3776,Rangan,411873.0,7.0
3777,maketheSWITCH,412117.0,5.0
3778,Rangan,412202.0,7.0
3779,garethmb,412656.0,7.0
3780,msbreviews,412656.0,3.0
3781,JPV852,412656.0,6.0
3782,Ruuz,412988.0,3.0
3783,Kamurai,413471.0,7.0
3784,maketheSWITCH,413518.0,10.0
3785,Columbusbuck,414191.0,5.0
3786,Kamurai,414191.0,2.0
3787,Ruuz,414191.0,3.0
3788,Ruuz,415842.0,3.0
3789,nzgooner,415842.0,2.0
3790,Dark Jedi,415842.0,7.0
3791,Ruuz,416144.0,3.0
3792,RMoore35,416144.0,7.0
3793,Ruuz,416234.0,4.0
3794,djdole,416477.0,10.0
3795,jessetaylor,416477.0,8.0
3796,Ruuz,416477.0,5.0
3797,Rangan,416477.0,2.0
3798,Kamurai,416477.0,6.0
3799,Rangan,417028.0,6.0
3800,Kamurai,417028.0,4.0
3801,Rangan,417028.0,6.0
3802,Kamurai,417028.0,4.0
3803,Rangan,417028.0,6.0
3804,Kamurai,417028.0,4.0
3805,Rangan,417028.0,6.0
3806,Kamurai,417028.0,4.0
3807,Rangan,417320.0,6.0
3808,maketheSWITCH,417466.0,8.0
3809,Bertaut,417466.0,7.0
3810,Luis_989,417466.0,7.0
3811,Ruuz,417643.0,4.0
3812,Bertaut,417812.0,7.0
3813,5rJoud,417812.0,5.0
3814,Rangan,417830.0,5.0
3815,Rangan,417830.0,5.0
3816,Ruuz,418078.0,5.0
3817,Rangan,418078.0,6.0
3818,LeonDeon,418437.0,3.0
3819,Ruuz,418437.0,4.0
3820,Rangan,418437.0,4.0
3821,behindthecurtains,419478.0,7.0
3822,behindthecurtains,419478.0,7.0
3823,behindthecurtains,419478.0,7.0
3824,behindthecurtains,419478.0,7.0
3825,Ruuz,419479.0,5.0
3826,Dsnake1,419479.0,8.0
3827,Kamurai,419479.0,8.0
3828,Jonthemantis,419566.0,5.0
3829,Rangan,419700.0,6.0
3830,Ruuz,419706.0,3.0
3831,RMoore35,419709.0,8.0
3832,Ruuz,419743.0,6.0
3833,Bertaut,419743.0,7.0
3834,Dan_Tebasco,420245.0,4.0
3835,Ruuz,420245.0,5.0
3836,Rangan,420245.0,4.0
3837,losman94,420634.0,8.0
3838,maketheSWITCH,420809.0,6.0
3839,Kamurai,420809.0,8.0
3840,r96sk,420809.0,6.0
3841,Ruuz,420814.0,6.0
3842,Wuchak,420814.0,6.0
3843,Ruuz,420814.0,6.0
3844,Wuchak,420814.0,6.0
3845,Ruuz,420814.0,6.0
3846,Wuchak,420814.0,6.0
3847,Ruuz,420814.0,6.0
3848,Wuchak,420814.0,6.0
3849,maketheSWITCH,420818.0,2.0
3850,msbreviews,420818.0,9.0
3851,Ruuz,420818.0,3.0
3852,sykobanana,420818.0,4.0
3853,JPV852,421658.0,9.0
3854,Ruuz,421658.0,6.0
3855,RMoore35,421658.0,5.0
3856,Rangan,422469.0,8.0
3857,Rangan,422469.0,8.0
3858,Rangan,422469.0,8.0
3859,Rangan,422469.0,8.0
3860,maketheSWITCH,422803.0,7.0
3861,JPV852,423204.0,6.0
3862,YassinRaouf,423204.0,10.0
3863,Ruuz,423204.0,5.0
3864,benefits247,424121.0,1.0
3865,Ruuz,424121.0,7.0
3866,Wuchak,424121.0,5.0
3867,Ruuz,424694.0,4.0
3868,Ruuz,424694.0,4.0
3869,Richard_a_Kirk,424694.0,10.0
3870,JediBurrell,424781.0,7.0
3871,Ruuz,424781.0,6.0
3872,Bertaut,424781.0,7.0
3873,Rangan,425751.0,6.0
3874,Rangan,425751.0,6.0
3875,Rangan,425751.0,6.0
3876,Rangan,425751.0,6.0
3877,furious_iz,425972.0,6.0
3878,Ruuz,425972.0,5.0
3879,Kamurai,425972.0,4.0
3880,Ditendra,426249.0,2.0
3881,SgtKowalski,426249.0,10.0
3882,Bertaut,426249.0,7.0
3883,Ruuz,426249.0,7.0
3884,Ruuz,426375.0,4.0
3885,Ruuz,426375.0,4.0
3886,Ruuz,426375.0,4.0
3887,Ruuz,426375.0,4.0
3888,bigchrisdye,426543.0,6.0
3889,r96sk,426543.0,6.0
3890,bigchrisdye,426543.0,6.0
3891,r96sk,426543.0,6.0
3892,bigchrisdye,426543.0,6.0
3893,r96sk,426543.0,6.0
3894,bigchrisdye,426543.0,6.0
3895,r96sk,426543.0,6.0
3896,SneekyNuts,427641.0,7.0
3897,Ruuz,427641.0,5.0
3898,Dark Jedi,427641.0,8.0
3899,Rangan,427900.0,7.0
3900,Ruuz,428449.0,4.0
3901,Rangan,428449.0,7.0
3902,maketheSWITCH,428836.0,6.0
3903,Ruuz,429200.0,6.0
3904,BadChristian,429200.0,9.0
3905,repojack,429200.0,8.0
3906,Bertaut,429202.0,8.0
3907,BudLightYear,429300.0,7.0
3908,Kamurai,429415.0,7.0
3909,narrator56,429415.0,6.0
3910,r96sk,429422.0,6.0
3911,Ruuz,429467.0,4.0
3912,Ruuz,429476.0,6.0
3913,portnoyz,430040.0,6.0
3914,r96sk,430040.0,6.0
3915,portnoyz,430040.0,6.0
3916,r96sk,430040.0,6.0
3917,portnoyz,430040.0,6.0
3918,r96sk,430040.0,6.0
3919,portnoyz,430040.0,6.0
3920,r96sk,430040.0,6.0
3921,Ruuz,430354.0,5.0
3922,Kamurai,430354.0,9.0
3923,Ruuz,431075.0,4.0
3924,Kamurai,431075.0,7.0
3925,drtvnut89,431530.0,8.0
3926,Ruuz,431530.0,4.0
3927,narrator56,431530.0,6.0
3928,r96sk,431530.0,6.0
3929,Kamurai,432383.0,7.0
3930,Rangan,432787.0,6.0
3931,RMoore35,433249.0,3.0
3932,Ruuz,433310.0,5.0
3933,narrator56,433310.0,8.0
3934,Ruuz,433498.0,5.0
3935,Ruuz,433498.0,5.0
3936,Ruuz,433498.0,5.0
3937,Ruuz,433498.0,5.0
3938,Ruuz,433630.0,4.0
3939,Ruuz,433630.0,4.0
3940,Ruuz,433630.0,4.0
3941,Ruuz,433630.0,4.0
3942,Ruuz,433808.0,7.0
3943,Wuchak,433808.0,7.0
3944,EmkEyen,433808.0,4.0
3945,flabob257,436373.0,7.0
3946,Ruuz,436373.0,5.0
3947,Wuchak,436373.0,6.0
3948,Ruuz,438970.0,3.0
3949,Ruuz,440161.0,5.0
3950,Bertaut,440161.0,5.0
3951,JPV852,441282.0,3.0
3952,Ruuz,442062.0,4.0
3953,Ruuz,443463.0,5.0
3954,Bertaut,443463.0,7.0
3955,Ruuz,445954.0,4.0
3956,Ruuz,446101.0,7.0
3957,Bertaut,446101.0,8.0
3958,cityguide,446696.0,7.0
3959,narrator56,446696.0,7.0
3960,qualityfrog,446696.0,9.0
3961,maketheSWITCH,446893.0,7.0
3962,tmdb15214618,449176.0,5.0
3963,Ruuz,449176.0,6.0
3964,chadrico,449443.0,10.0
3965,sef88,449443.0,6.0
3966,Ruuz,449443.0,5.0
3967,Ruuz,449562.0,4.0
3968,JPV852,449562.0,4.0
3969,JPV852,449756.0,5.0
3970,Ruuz,449985.0,5.0
3971,Ruuz,449992.0,8.0
3972,furious_iz,450489.0,5.0
3973,garethmb,451048.0,7.0
3974,harvanchik,451048.0,8.0
3975,nairtejas,451048.0,7.0
3976,Mahnoor_Khan,451048.0,8.0
3977,Radio1'sMr.Movie!-MadAmi🌠,451048.0,10.0
3978,Baswaraj1986,451048.0,7.0
3979,itsogs,451048.0,10.0
3980,Dark Jedi,451048.0,9.0
3981,cityguide,451915.0,7.0
3982,Bertaut,451915.0,6.0
3983,Ruuz,452507.0,6.0
3984,Wuchak,452507.0,8.0
3985,maketheSWITCH,453405.0,6.0
3986,msbreviews,453405.0,4.0
3987,JPV852,453405.0,7.0
3988,Ruuz,453405.0,4.0
3989,John Chard,453405.0,6.0
3990,Kamurai,453405.0,7.0
3991,Wuchak,454227.0,8.0
3992,Ruuz,454227.0,6.0
3993,Ruuz,454294.0,4.0
3994,r96sk,454467.0,6.0
3995,r96sk,454467.0,6.0
3996,r96sk,454467.0,6.0
3997,r96sk,454467.0,6.0
3998,Ruuz,454615.0,4.0
3999,RMoore35,454615.0,4.0
4000,kinglargo,454626.0,4.0
4001,screenzealots,454626.0,6.0
4002,msbreviews,454626.0,5.0
4003,teamelitedev,454626.0,7.0
4004,aardwark69,454626.0,8.0
4005,JPV852,454626.0,7.0
4006,Ruuz,454626.0,3.0
4007,Kamurai,454626.0,6.0
4008,maketheSWITCH,454640.0,6.0
4009,Ruuz,455236.0,5.0
4010,Svumpukkel85,455839.0,7.0
4011,nutshell,455839.0,5.0
4012,Ruuz,455957.0,3.0
4013,Ruuz,455957.0,3.0
4014,Ruuz,455957.0,3.0
4015,Ruuz,455957.0,3.0
4016,Ruuz,456048.0,2.0
4017,msbreviews,456740.0,4.0
4018,Dark Jedi,456740.0,8.0
4019,Ruuz,456740.0,5.0
4020,JPV852,456740.0,4.0
4021,dalboz,456740.0,3.0
4022,Ruuz,456750.0,3.0
4023,maketheSWITCH,457335.0,5.0
4024,msbreviews,457335.0,8.0
4025,Ruuz,457335.0,5.0
4026,Kamurai,457335.0,8.0
4027,Ruuz,457799.0,6.0
4028,Bertaut,457799.0,6.0
4029,Ruuz,458253.0,4.0
4030,r96sk,458253.0,6.0
4031,maketheSWITCH,458305.0,8.0
4032,actionace,458305.0,4.0
4033,jackcarlin18,458305.0,6.0
4034,Kamurai,458305.0,9.0
4035,BlvckBruh,458305.0,7.0
4036,larz9,458305.0,1.0
4037,disasteroidd420,458305.0,7.0
4038,Ruuz,458594.0,5.0
4039,moviegodjohn,458723.0,10.0
4040,msbreviews,458723.0,8.0
4041,TheJonathanSim,458723.0,10.0
4042,Ruuz,458723.0,6.0
4043,Bertaut,458723.0,7.0
4044,Ditendra,458723.0,5.0
4045,dalboz,458723.0,6.0
4046,maketheSWITCH,458897.0,7.0
4047,tmdb40011370,458897.0,2.0
4048,mata7,458897.0,1.0
4049,Ruuz,458897.0,4.0
4050,moviejunkie76,458897.0,6.0
4051,Ruuz,459910.0,6.0
4052,Wuchak,459910.0,6.0
4053,msbreviews,459992.0,7.0
4054,Ruuz,459992.0,5.0
4055,Simon Foster,460019.0,7.0
4056,Ruuz,460019.0,5.0
4057,Ruuz,460321.0,5.0
4058,TheDarkKnight31,460465.0,10.0
4059,garethmb,460465.0,7.0
4060,msbreviews,460465.0,6.0
4061,sykobanana,460465.0,7.0
4062,JPV852,460465.0,5.0
4063,chrisman89,460465.0,10.0
4064,The_Bad_Critic,460465.0,6.0
4065,Ruuz,460790.0,5.0
4066,Ruuz,460846.0,6.0
4067,Ruuz,461130.0,5.0
4068,narrator56,461130.0,6.0
4069,furious_iz,461992.0,6.0
4070,CouchTater,462883.0,7.0
4071,Ruuz,463053.0,4.0
4072,maketheSWITCH,463257.0,9.0
4073,nadjaclementine,463257.0,7.0
4074,RMoore35,463257.0,7.0
4075,Ruuz,463843.0,4.0
4076,maketheSWITCH,463843.0,7.0
4077,Ruuz,463906.0,3.0
4078,Ruuz,463906.0,3.0
4079,Ruuz,463906.0,3.0
4080,Ruuz,463906.0,3.0
4081,Bertaut,465914.0,6.0
4082,maketheSWITCH,466622.0,4.0
4083,msbreviews,466622.0,4.0
4084,JPV852,466622.0,6.0
4085,John Chard,467660.0,6.0
4086,Ruuz,467660.0,5.0
4087,bastag,468225.0,7.0
4088,Ruuz,471014.0,7.0
4089,Bertaut,471507.0,7.0
4090,gricket,471507.0,7.0
4091,Bertaut,471853.0,5.0
4092,narrator56,472674.0,7.0
4093,Luis_989,473033.0,8.0
4094,Bertaut,473033.0,8.0
4095,MatthewL.Brady,473033.0,8.0
4096,msbreviews,473033.0,7.0
4097,screenzealots,473033.0,6.0
4098,JPV852,473033.0,7.0
4099,itsogs,473033.0,2.0
4100,r96sk,473033.0,9.0
4101,Ruuz,473165.0,5.0
4102,Dark Jedi,473165.0,5.0
4103,SierraKiloBravo,473415.0,4.0
4104,Ruuz,474392.0,2.0
4105,msbreviews,474764.0,8.0
4106,maketheSWITCH,474764.0,2.0
4107,SierraKiloBravo,474764.0,2.0
4108,outoffeelinsobad,474764.0,4.0
4109,Bertaut,475132.0,7.0
4110,hdreport,475210.0,6.0
4111,Ruuz,475210.0,4.0
4112,msbreviews,475430.0,1.0
4113,Ruuz,475430.0,1.0
4114,screenzealots,475430.0,2.0
4115,r96sk,475430.0,5.0
4116,msbreviews,475557.0,9.0
4117,solstafir7,475557.0,7.0
4118,ikomrad,475557.0,9.0
4119,dalboz,475557.0,7.0
4120,fLeno,475557.0,9.0
4121,Wuchak,475557.0,8.0
4122,JPV852,475557.0,9.0
4123,MatthewL.Brady,475557.0,8.0
4124,lamachat,475557.0,7.0
4125,Dark Jedi,475557.0,3.0
4126,AdamRife,475557.0,7.0
4127,r96sk,475557.0,10.0
4128,msbreviews,475557.0,9.0
4129,solstafir7,475557.0,7.0
4130,ikomrad,475557.0,9.0
4131,dalboz,475557.0,7.0
4132,fLeno,475557.0,9.0
4133,Wuchak,475557.0,8.0
4134,JPV852,475557.0,9.0
4135,MatthewL.Brady,475557.0,8.0
4136,lamachat,475557.0,7.0
4137,Dark Jedi,475557.0,3.0
4138,AdamRife,475557.0,7.0
4139,r96sk,475557.0,10.0
4140,msbreviews,475557.0,9.0
4141,solstafir7,475557.0,7.0
4142,ikomrad,475557.0,9.0
4143,dalboz,475557.0,7.0
4144,fLeno,475557.0,9.0
4145,Wuchak,475557.0,8.0
4146,JPV852,475557.0,9.0
4147,MatthewL.Brady,475557.0,8.0
4148,lamachat,475557.0,7.0
4149,Dark Jedi,475557.0,3.0
4150,AdamRife,475557.0,7.0
4151,r96sk,475557.0,10.0
4152,msbreviews,475557.0,9.0
4153,solstafir7,475557.0,7.0
4154,ikomrad,475557.0,9.0
4155,dalboz,475557.0,7.0
4156,fLeno,475557.0,9.0
4157,Wuchak,475557.0,8.0
4158,JPV852,475557.0,9.0
4159,MatthewL.Brady,475557.0,8.0
4160,lamachat,475557.0,7.0
4161,Dark Jedi,475557.0,3.0
4162,AdamRife,475557.0,7.0
4163,r96sk,475557.0,10.0
4164,r96sk,479040.0,5.0
4165,msbreviews,480105.0,2.0
4166,maketheSWITCH,480105.0,1.0
4167,JPV852,480105.0,4.0
4168,Ruuz,480105.0,5.0
4169,nairtejas,480105.0,5.0
4170,Wuchak,480157.0,8.0
4171,Ruuz,480572.0,5.0
4172,msbreviews,480857.0,5.0
4173,maketheSWITCH,480857.0,4.0
4174,maketheSWITCH,481084.0,5.0
4175,Ruuz,481084.0,5.0
4176,Kamurai,481084.0,3.0
4177,wiccaburr,481084.0,6.0
4178,trineo03,483104.0,7.0
4179,Kamurai,483104.0,6.0
4180,Ruuz,483202.0,4.0
4181,Dark Jedi,483906.0,8.0
4182,jw,483906.0,6.0
4183,JPV852,484641.0,7.0
4184,Ruuz,484641.0,3.0
4185,sporkproductions,484641.0,7.0
4186,Wuchak,484718.0,6.0
4187,Ruuz,485415.0,3.0
4188,fLeno,485415.0,4.0
4189,furious_iz,485774.0,3.0
4190,The.Movie.Assassin,485774.0,1.0
4191,Ruuz,485774.0,4.0
4192,Ruuz,487083.0,5.0
4193,Kamurai,487083.0,7.0
4194,Ruuz,489245.0,7.0
4195,Ruuz,489245.0,7.0
4196,maketheSWITCH,489245.0,6.0
4197,msbreviews,489932.0,5.0
4198,msbreviews,489932.0,5.0
4199,msbreviews,489932.0,5.0
4200,msbreviews,489932.0,5.0
4201,Bertaut,489988.0,6.0
4202,maketheSWITCH,491283.0,7.0
4203,Luis_989,491283.0,6.0
4204,themoviediorama,491283.0,7.0
4205,Ruuz,491283.0,4.0
4206,Ruuz,491472.0,4.0
4207,narrator56,491472.0,7.0
4208,maketheSWITCH,492188.0,9.0
4209,msbreviews,492188.0,9.0
4210,Sushrut,492188.0,7.0
4211,Ruuz,492188.0,5.0
4212,MatthewL.Brady,492188.0,9.0
4213,JPV852,492188.0,8.0
4214,msbreviews,492611.0,1.0
4215,maketheSWITCH,492611.0,1.0
4216,RSOliveira,492611.0,4.0
4217,msbreviews,497582.0,6.0
4218,Kamurai,497582.0,7.0
4219,r96sk,497582.0,7.0
4220,garethmb,497698.0,7.0
4221,msbreviews,497698.0,8.0
4222,Mahnoor_Khan,497698.0,7.0
4223,Radio1'sMr.Movie!-MadAmi🌠,497698.0,10.0
4224,isipahum,497698.0,2.0
4225,mel_n,497698.0,8.0
4226,Trevfh,497698.0,7.0
4227,xut,497698.0,1.0
4228,ChrisSawin,497698.0,6.0
4229,garethmb,497698.0,7.0
4230,msbreviews,497698.0,8.0
4231,Mahnoor_Khan,497698.0,7.0
4232,Radio1'sMr.Movie!-MadAmi🌠,497698.0,10.0
4233,isipahum,497698.0,2.0
4234,mel_n,497698.0,8.0
4235,Trevfh,497698.0,7.0
4236,xut,497698.0,1.0
4237,ChrisSawin,497698.0,6.0
4238,garethmb,497698.0,7.0
4239,msbreviews,497698.0,8.0
4240,Mahnoor_Khan,497698.0,7.0
4241,Radio1'sMr.Movie!-MadAmi🌠,497698.0,10.0
4242,isipahum,497698.0,2.0
4243,mel_n,497698.0,8.0
4244,Trevfh,497698.0,7.0
4245,xut,497698.0,1.0
4246,ChrisSawin,497698.0,6.0
4247,garethmb,497698.0,7.0
4248,msbreviews,497698.0,8.0
4249,Mahnoor_Khan,497698.0,7.0
4250,Radio1'sMr.Movie!-MadAmi🌠,497698.0,10.0
4251,isipahum,497698.0,2.0
4252,mel_n,497698.0,8.0
4253,Trevfh,497698.0,7.0
4254,xut,497698.0,1.0
4255,ChrisSawin,497698.0,6.0
4256,maketheSWITCH,499701.0,8.0
4257,JPV852,499701.0,6.0
4258,Kamurai,499701.0,7.0
4259,CheauxFoure,500682.0,9.0
4260,Wuchak,500682.0,8.0
4261,msbreviews,500840.0,7.0
4262,msbreviews,500840.0,7.0
4263,r96sk,500840.0,7.0
4264,JPV852,500904.0,4.0
4265,RMoore35,500904.0,6.0
4266,Ruuz,500916.0,5.0
4267,JPV852,500916.0,6.0
4268,Kamurai,500916.0,7.0
4269,Ruuz,500921.0,4.0
4270,Ruuz,500922.0,5.0
4271,maketheSWITCH,501907.0,7.0
4272,Ruuz,501907.0,7.0
4273,narrator56,501907.0,8.0
4274,tbartoldus,501907.0,7.0
4275,garethmb,501979.0,7.0
4276,maketheSWITCH,501979.0,8.0
4277,Peter89Spencer,501979.0,10.0
4278,maketheSWITCH,502033.0,10.0
4279,msbreviews,502033.0,9.0
4280,r96sk,502033.0,9.0
4281,r96sk,502385.0,5.0
4282,insidemovies84,502406.0,10.0
4283,maketheSWITCH,503125.0,8.0
4284,Bertaut,503125.0,8.0
4285,Ruuz,503125.0,6.0
4286,maketheSWITCH,503125.0,8.0
4287,Bertaut,503125.0,8.0
4288,Ruuz,503125.0,6.0
4289,maketheSWITCH,503125.0,8.0
4290,Bertaut,503125.0,8.0
4291,Ruuz,503125.0,6.0
4292,maketheSWITCH,503125.0,8.0
4293,Bertaut,503125.0,8.0
4294,Ruuz,503125.0,6.0
4295,ChrisSawin,503736.0,8.0
4296,msbreviews,503736.0,6.0
4297,Kamurai,503736.0,8.0
4298,The_Bad_Critic,503736.0,6.0
4299,sporkproductions,503736.0,4.0
4300,Ruuz,503752.0,5.0
4301,msbreviews,503919.0,10.0
4302,MatthewL.Brady,503919.0,10.0
4303,maketheSWITCH,503919.0,10.0
4304,Bertaut,503919.0,8.0
4305,SierraKiloBravo,503919.0,10.0
4306,jenkidoo,503919.0,8.0
4307,insidemovies84,503919.0,8.0
4308,sporkproductions,503919.0,10.0
4309,maketheSWITCH,504608.0,6.0
4310,garethmb,504608.0,7.0
4311,Ruuz,504608.0,6.0
4312,Splinter,504949.0,7.0
4313,Kamurai,505063.0,8.0
4314,Gill-Man,505600.0,9.0
4315,maketheSWITCH,505600.0,9.0
4316,Ruuz,505600.0,7.0
4317,msbreviews,505600.0,8.0
4318,RMoore35,505600.0,6.0
4319,narrator56,505600.0,8.0
4320,screenzealots,505707.0,6.0
4321,Kamurai,505904.0,4.0
4322,maketheSWITCH,505948.0,8.0
4323,Ruuz,505948.0,5.0
4324,Eskyman,506072.0,10.0
4325,split.infinitive,506072.0,8.0
4326,Kamurai,506072.0,7.0
4327,msbreviews,506281.0,5.0
4328,screenzealots,506281.0,8.0
4329,Bertaut,507441.0,7.0
4330,brightonguy,507441.0,6.0
4331,maketheSWITCH,507441.0,5.0
4332,StarsNtheDarkness,507441.0,7.0
4333,msbreviews,508439.0,8.0
4334,maketheSWITCH,508439.0,7.0
4335,blee777,508439.0,8.0
4336,screenzealots,508439.0,5.0
4337,Ruuz,508439.0,5.0
4338,r96sk,508439.0,7.0
4339,msbreviews,508442.0,9.0
4340,PRAGMA,508442.0,10.0
4341,maketheSWITCH,508442.0,9.0
4342,RSOliveira,508442.0,7.0
4343,Kamurai,508442.0,7.0
4344,r96sk,508442.0,7.0
4345,Fox.red,508442.0,9.0
4346,msbreviews,508570.0,8.0
4347,r96sk,508570.0,7.0
4348,garethmb,508943.0,7.0
4349,msbreviews,508943.0,7.0
4350,Kamurai,508943.0,7.0
4351,badelf,508943.0,5.0
4352,r96sk,508965.0,9.0
4353,msbreviews,509585.0,5.0
4354,Ditendra,509853.0,7.0
4355,DanDare,509967.0,5.0
4356,sporkproductions,509967.0,5.0
4357,msbreviews,511987.0,7.0
4358,Ruuz,511987.0,7.0
4359,TheArtyDans,511987.0,2.0
4360,JPV852,511987.0,7.0
4361,fLeno,511987.0,3.0
4362,msbreviews,511987.0,7.0
4363,Ruuz,511987.0,7.0
4364,TheArtyDans,511987.0,2.0
4365,JPV852,511987.0,7.0
4366,fLeno,511987.0,3.0
4367,msbreviews,511987.0,7.0
4368,Ruuz,511987.0,7.0
4369,TheArtyDans,511987.0,2.0
4370,JPV852,511987.0,7.0
4371,fLeno,511987.0,3.0
4372,msbreviews,511987.0,7.0
4373,Ruuz,511987.0,7.0
4374,TheArtyDans,511987.0,2.0
4375,JPV852,511987.0,7.0
4376,fLeno,511987.0,3.0
4377,msbreviews,512263.0,8.0
4378,maketheSWITCH,512263.0,8.0
4379,RMoore35,512263.0,9.0
4380,r96sk,512895.0,7.0
4381,Otokichi786,512936.0,3.0
4382,Dan_Tebasco,513268.0,2.0
4383,maketheSWITCH,513310.0,5.0
4384,Dark Jedi,513310.0,7.0
4385,Ruuz,514277.0,4.0
4386,Ruuz,514277.0,4.0
4387,Ruuz,514277.0,4.0
4388,Ruuz,514277.0,4.0
4389,maketheSWITCH,514847.0,4.0
4390,msbreviews,514847.0,8.0
4391,jackcarlin18,514847.0,10.0
4392,Ruuz,514847.0,5.0
4393,JPV852,514847.0,7.0
4394,brightonguy,514847.0,8.0
4395,Kamurai,514847.0,9.0
4396,maketheSWITCH,514921.0,8.0
4397,themoviediorama,514921.0,7.0
4398,Luis_989,515042.0,8.0
4399,maketheSWITCH,515454.0,6.0
4400,Kamurai,520172.0,8.0
4401,narrator56,520172.0,7.0
4402,maketheSWITCH,520318.0,6.0
4403,msbreviews,520663.0,2.0
4404,Kamurai,520663.0,8.0
4405,bretho,520720.0,7.0
4406,Peach_SSBU,520720.0,10.0
4407,Ruuz,520901.0,3.0
4408,JPV852,520901.0,4.0
4409,Simon Foster,520946.0,7.0
4410,narrator56,521034.0,7.0
4411,sykobanana,522241.0,8.0
4412,JPV852,522241.0,8.0
4413,Bertaut,522938.0,8.0
4414,JPV852,522938.0,7.0
4415,Wuchak,522938.0,7.0
4416,Ruuz,522938.0,5.0
4417,raf_qpsk,522938.0,1.0
4418,dalboz,523139.0,4.0
4419,themoviediorama,523139.0,4.0
4420,Ruuz,523139.0,5.0
4421,maketheSWITCH,523172.0,7.0
4422,Ruuz,524247.0,5.0
4423,brightonguy,524251.0,7.0
4424,SierraKiloBravo,524251.0,4.0
4425,nairtejas,524251.0,8.0
4426,maketheSWITCH,524348.0,7.0
4427,Bertaut,524348.0,8.0
4428,msbreviews,524348.0,7.0
4429,trineo03,525041.0,7.0
4430,Kamurai,525041.0,5.0
4431,maketheSWITCH,525661.0,7.0
4432,Bertaut,525661.0,8.0
4433,narrator56,525661.0,8.0
4434,RSOliveira,525661.0,8.0
